item traded|price|volume|time|buy/sell|market/limit|misc
XLTCZUSD|47.92000|4.20000000|1575241332.4275|b|l|
XLTCZUSD|47.92000|2.40000000|1575241333.4486|b|l|
XLTCZUSD|47.92000|6.69148773|1575241343.0517|b|l|
XLTCZUSD|47.95000|4.20000000|1575241451.9239|s|l|
XLTCZUSD|47.94000|3.19599118|1575241681.4172|s|l|
XLTCZUSD|47.77000|42.13000000|1575242185.9779|b|l|
XLTCZUSD|47.81000|57.95700000|1575242185.994|b|l|
XLTCZUSD|47.87000|1.51349279|1575242447.8794|b|l|
XLTCZUSD|47.89000|1.29048910|1575242863.5849|b|l|
XLTCZUSD|47.79000|3.19513000|1575243054.8806|s|l|
XLTCZUSD|47.66000|20.00000000|1575243415.8084|b|l|
XLTCZUSD|47.66000|20.00000000|1575243426.395|b|l|
XLTCZUSD|47.66000|18.48000000|1575243444.5509|b|l|
XLTCZUSD|47.74000|13.82700000|1575243584.6093|b|l|
XLTCZUSD|47.71000|47.33300000|1575244363.4402|b|l|
XLTCZUSD|47.69000|0.86666667|1575244526.6653|b|m|
XLTCZUSD|47.62000|4.16138000|1575244663.83|s|l|
XLTCZUSD|47.62000|0.00000190|1575244663.9743|s|l|
XLTCZUSD|47.59000|1.00000000|1575244667.0926|s|l|
XLTCZUSD|47.53000|0.23741426|1575244733.7603|b|l|
XLTCZUSD|47.50000|1.76258105|1575244740.6498|b|l|
XLTCZUSD|47.59000|0.33333333|1575244886.4383|b|m|
XLTCZUSD|47.54000|65.26800000|1575245548.0274|b|l|
XLTCZUSD|47.55000|7.54274005|1575245780.3081|b|l|
XLTCZUSD|47.55000|50.00000000|1575245780.3546|b|l|
XLTCZUSD|47.55000|13.50695680|1575245780.3566|b|l|
XLTCZUSD|47.54000|20.00000000|1575245803.8076|s|l|
XLTCZUSD|47.50000|10.54351594|1575246042.898|s|l|
XLTCZUSD|47.50000|4.20000000|1575246043.5764|s|l|
XLTCZUSD|47.50000|10.54573820|1575246044.2535|s|l|
XLTCZUSD|47.50000|3.40400882|1575246044.8785|s|l|
XLTCZUSD|47.50000|10.54573820|1575246045.4609|s|l|
XLTCZUSD|47.50000|40.76099000|1575246045.6121|s|l|
XLTCZUSD|47.50000|0.00000884|1575246045.6557|s|l|
XLTCZUSD|47.39000|1.00000000|1575246352.7339|s|l|
XLTCZUSD|47.35000|0.69331042|1575246379.1991|b|l|
XLTCZUSD|47.36000|0.12200000|1575246577.5705|b|m|
XLTCZUSD|47.34000|2.93100172|1575246609.8119|s|l|
XLTCZUSD|47.33000|4.20000000|1575246760.2233|b|l|
XLTCZUSD|47.33000|4.20000000|1575246765.0577|b|l|
XLTCZUSD|47.33000|1.02450926|1575246766.0608|b|l|
XLTCZUSD|47.34000|3.17549074|1575246766.0683|b|l|
XLTCZUSD|47.34000|63.87450000|1575246894.8805|b|l|
XLTCZUSD|47.34000|0.00000926|1575246896.7851|b|l|
XLTCZUSD|47.18000|0.67796610|1575247814.1715|b|m|
XLTCZUSD|47.27000|60.00000000|1575248178.7999|s|l|
XLTCZUSD|47.26000|8.00000000|1575248178.8135|s|l|
XLTCZUSD|47.25000|16.70000000|1575248357.2502|b|l|
XLTCZUSD|47.26000|1.00000000|1575248985.2866|s|l|
XLTCZUSD|47.20000|10.60524686|1575249181.9109|s|l|
XLTCZUSD|47.20000|10.60524686|1575249183.3338|s|l|
XLTCZUSD|47.20000|10.60524686|1575249185.3394|s|l|
XLTCZUSD|47.20000|6.20004316|1575249624.8791|s|l|
XLTCZUSD|47.20000|61.98420000|1575249876.6309|s|l|
XLTCZUSD|47.21000|1.72881356|1575249949.6721|b|m|
XLTCZUSD|47.20000|0.00001626|1575249976.6235|s|l|
XLTCZUSD|47.14000|106.95800000|1575250085.6616|b|l|
XLTCZUSD|47.14000|0.20193678|1575250205.3463|b|l|
XLTCZUSD|47.18000|20.64200000|1575250460.6015|b|l|
XLTCZUSD|47.21000|13.25849014|1575250496.7483|b|l|
XLTCZUSD|47.21000|0.01050986|1575250496.7675|b|l|
XLTCZUSD|47.24000|8.00000000|1575250565.8664|s|m|
XLTCZUSD|47.23000|4.24760000|1575250565.8699|s|m|
XLTCZUSD|47.34000|46.08400000|1575251039.6368|b|l|
XLTCZUSD|47.40000|7.99998374|1575251149.5567|b|l|
XLTCZUSD|47.40000|2.63855973|1575251149.5617|b|l|
XLTCZUSD|47.49000|0.25107255|1575251424.3479|s|l|
XLTCZUSD|47.49000|1.77966102|1575251676.4807|b|m|
XLTCZUSD|47.44000|4.20000000|1575251794.1853|s|l|
XLTCZUSD|47.44000|0.84745763|1575253609.2634|b|m|
XLTCZUSD|47.43000|1.18644068|1575254044.2661|b|m|
XLTCZUSD|47.41000|1.30000000|1575254276.8589|b|m|
XLTCZUSD|47.35000|0.34600000|1575254865.5067|b|l|
XLTCZUSD|47.35000|147.23500000|1575254865.5169|b|l|
XLTCZUSD|47.45000|1.35593220|1575255494.0669|b|m|
XLTCZUSD|47.11000|1.47200000|1575257834.9082|b|l|
XLTCZUSD|47.18000|2.06089250|1575258072.7694|b|l|
XLTCZUSD|47.19000|2.97911453|1575258892.607|b|l|
XLTCZUSD|47.09000|0.24000000|1575259938.0794|b|l|
XLTCZUSD|47.12000|60.00000000|1575260412.9217|b|m|
XLTCZUSD|47.13000|8.00000000|1575260412.9359|b|m|
XLTCZUSD|47.14000|20.97080998|1575260412.9375|b|m|
XLTCZUSD|47.15000|60.00000000|1575260412.939|b|m|
XLTCZUSD|47.15000|13.02919002|1575260412.9405|b|m|
XLTCZUSD|47.15000|0.51565989|1575260604.4809|s|l|
XLTCZUSD|47.14000|2.11975928|1575260630.3203|s|l|
XLTCZUSD|47.21000|0.76271186|1575261029.6774|b|m|
XLTCZUSD|47.13000|16.22601287|1575261972.7795|b|l|
XLTCZUSD|47.13000|52.39545055|1575261972.7893|b|l|
XLTCZUSD|47.26000|8.00000000|1575262863.7208|s|l|
XLTCZUSD|47.00000|0.20000000|1575263762.3606|s|l|
XLTCZUSD|46.94000|4.98802880|1575263762.3768|s|m|
XLTCZUSD|46.94000|0.01194261|1575263762.3788|s|m|
XLTCZUSD|46.94000|0.00002859|1575263762.3804|s|m|
XLTCZUSD|46.94000|7.00000000|1575263762.3853|s|m|
XLTCZUSD|46.92000|5.98452814|1575263762.3876|s|m|
XLTCZUSD|46.92000|0.01547186|1575263762.3891|s|m|
XLTCZUSD|46.95000|3.50000000|1575263813.3259|s|l|
XLTCZUSD|46.93000|16.11880000|1575263813.3721|s|l|
XLTCZUSD|46.93000|0.00008142|1575263813.4095|s|l|
XLTCZUSD|46.92000|10.01991858|1575263813.4115|s|l|
XLTCZUSD|46.92000|0.00008142|1575263813.6901|s|l|
XLTCZUSD|46.92000|170.17700000|1575263813.6924|s|l|
XLTCZUSD|46.91000|28.26001858|1575263813.6943|s|l|
XLTCZUSD|46.91000|6.53998000|1575263814.4041|s|l|
XLTCZUSD|46.91000|0.00000142|1575263814.6935|s|l|
XLTCZUSD|46.84000|52.96999858|1575263814.6978|s|l|
XLTCZUSD|46.84000|19.80200142|1575263814.7017|s|l|
XLTCZUSD|46.82000|3.93421473|1575263814.7032|s|l|
XLTCZUSD|46.82000|29.23378385|1575263814.7046|s|l|
XLTCZUSD|46.83000|35.00000000|1575264112.7153|s|l|
XLTCZUSD|46.81000|0.12078616|1575264116.241|s|l|
XLTCZUSD|46.80000|0.20000000|1575264116.2445|s|l|
XLTCZUSD|46.64000|1.85725170|1575264272.0849|s|l|
XLTCZUSD|46.65000|0.20968757|1575264272.101|b|m|
XLTCZUSD|46.65000|0.20999580|1575264272.1047|b|m|
XLTCZUSD|46.60000|0.20000000|1575264287.953|s|l|
XLTCZUSD|46.58000|0.50000000|1575264337.7842|s|l|
XLTCZUSD|46.50000|1.00000000|1575264352.1949|s|l|
XLTCZUSD|46.51000|0.20981956|1575264352.2231|b|m|
XLTCZUSD|46.48000|1.00000000|1575264353.7005|s|l|
XLTCZUSD|46.43000|0.12922000|1575264355.3569|s|l|
XLTCZUSD|46.43000|0.00000679|1575264355.3893|s|l|
XLTCZUSD|46.42000|0.80000000|1575264355.392|s|l|
XLTCZUSD|46.40000|0.20000000|1575264356.5102|s|l|
XLTCZUSD|46.39000|4.00000000|1575264356.5144|s|l|
XLTCZUSD|46.38000|0.75408291|1575264358.8314|s|l|
XLTCZUSD|46.37000|0.10120768|1575264358.8374|s|l|
XLTCZUSD|46.36000|2.48447000|1575264359.7638|s|l|
XLTCZUSD|46.36000|57.51553000|1575264359.7699|s|l|
XLTCZUSD|46.36000|2.48447000|1575264359.7713|s|l|
XLTCZUSD|46.36000|0.00000301|1575264360.6938|s|l|
XLTCZUSD|46.33000|159.99999699|1575264360.697|s|l|
XLTCZUSD|46.33000|15.00000000|1575264361.113|s|l|
XLTCZUSD|46.22000|5.21677000|1575264375.4104|s|l|
XLTCZUSD|46.23000|0.21021652|1575264375.4162|b|m|
XLTCZUSD|46.20000|0.20000000|1575264380.6105|s|l|
XLTCZUSD|46.20000|16.29733000|1575264380.612|s|l|
XLTCZUSD|46.20000|20.00000000|1575264380.6156|s|l|
XLTCZUSD|46.20000|30.00000000|1575264380.6197|s|l|
XLTCZUSD|46.20000|106.58267000|1575264380.6433|s|l|
XLTCZUSD|46.17000|31.30000000|1575264381.0688|s|l|
XLTCZUSD|46.20000|0.21290185|1575264381.0735|b|m|
XLTCZUSD|46.11000|0.60000000|1575264381.4883|s|l|
XLTCZUSD|46.11000|2.90000000|1575264381.5197|s|l|
XLTCZUSD|46.09000|2.08000000|1575264381.5256|s|l|
XLTCZUSD|46.07000|12.92000000|1575264381.5275|s|l|
XLTCZUSD|46.04000|57.88710000|1575264383.8967|s|l|
XLTCZUSD|46.04000|2.11290000|1575264390.5991|s|l|
XLTCZUSD|46.05000|8.00000000|1575264392.8115|b|l|
XLTCZUSD|46.10000|173.56900000|1575264393.7221|b|l|
XLTCZUSD|46.10000|7.53526745|1575264393.7254|b|l|
XLTCZUSD|46.10000|3.50000000|1575264393.7275|b|l|
XLTCZUSD|46.11000|20.00000000|1575264393.7331|b|l|
XLTCZUSD|46.11000|1.63014451|1575264393.7349|b|l|
XLTCZUSD|46.18000|3.20500000|1575264394.2685|b|l|
XLTCZUSD|46.19000|11.79500000|1575264394.2715|b|l|
XLTCZUSD|46.19000|0.58765500|1575264394.2764|b|l|
XLTCZUSD|46.10000|4.20000000|1575264397.1702|s|l|
XLTCZUSD|46.06000|58.80000000|1575264415.0619|s|l|
XLTCZUSD|46.00000|100.00000000|1575264434.3884|s|l|
XLTCZUSD|46.00000|8.35000000|1575264434.4008|s|l|
XLTCZUSD|45.99000|0.30000000|1575264434.4555|s|l|
XLTCZUSD|46.03000|0.21381227|1575264434.4612|b|m|
XLTCZUSD|45.94000|60.00000000|1575264437.0331|s|l|
XLTCZUSD|45.97000|20.00000000|1575264448.1744|b|l|
XLTCZUSD|46.10000|0.20000000|1575264507.3472|b|l|
XLTCZUSD|46.12000|7.53520000|1575264507.8558|b|l|
XLTCZUSD|46.31000|38.83000000|1575264604.7822|s|l|
XLTCZUSD|46.27000|4.14100000|1575264617.9738|s|l|
XLTCZUSD|46.27000|0.00007251|1575264620.9573|s|l|
XLTCZUSD|45.94000|20.00000000|1575264689.6255|b|l|
XLTCZUSD|45.97000|21.44692781|1575264690.4076|b|l|
XLTCZUSD|46.00000|31.67958409|1575264711.155|s|l|
XLTCZUSD|46.00000|98.32040000|1575264711.4996|s|l|
XLTCZUSD|46.00000|0.00001591|1575264711.8365|s|l|
XLTCZUSD|45.78000|22.01286714|1575264744.3188|s|l|
XLTCZUSD|45.89000|0.21294719|1575264744.3264|b|m|
XLTCZUSD|45.89000|0.21399529|1575264744.3304|b|m|
XLTCZUSD|45.71000|0.65220000|1575264753.2107|s|l|
XLTCZUSD|45.79000|0.21486893|1575264753.2175|b|m|
XLTCZUSD|45.79000|0.21353833|1575264753.2212|b|m|
XLTCZUSD|45.79000|0.21491511|1575264753.2246|b|m|
XLTCZUSD|45.79000|0.21505376|1575264753.228|b|m|
XLTCZUSD|45.61000|0.62770000|1575264758.9273|s|l|
XLTCZUSD|45.68000|0.21358394|1575264758.935|b|m|
XLTCZUSD|45.68000|0.21482277|1575264758.9386|b|m|
XLTCZUSD|45.68000|0.21519260|1575264758.942|b|m|
XLTCZUSD|45.68000|0.21473051|1575264758.9452|b|m|
XLTCZUSD|45.68000|0.21340162|1575264758.9486|b|m|
XLTCZUSD|45.55000|26.69694621|1575264760.3778|s|l|
XLTCZUSD|45.55000|0.00305379|1575264760.3797|s|l|
XLTCZUSD|45.56000|0.21440823|1575264760.3832|b|m|
XLTCZUSD|45.55000|148.65510000|1575264760.862|s|l|
XLTCZUSD|45.54000|20.00000000|1575264776.5374|b|l|
XLTCZUSD|45.55000|4.20000000|1575264776.7985|b|l|
XLTCZUSD|45.60000|4.20000000|1575264780.4916|b|l|
XLTCZUSD|45.60000|15.80000000|1575264780.8733|b|l|
XLTCZUSD|45.60000|18.21191655|1575264781.0115|b|l|
XLTCZUSD|45.60000|0.01448345|1575264781.0146|b|l|
XLTCZUSD|45.70000|36.87700000|1575264834.1261|s|l|
XLTCZUSD|45.81000|1.50010735|1575264951.6998|b|l|
XLTCZUSD|45.67000|0.86045561|1575265027.8977|s|l|
XLTCZUSD|45.77000|1.95418500|1575265091.6477|b|m|
XLTCZUSD|45.70000|2.00291973|1575265203.694|s|l|
XLTCZUSD|45.57000|3.66270446|1575265243.1389|s|l|
XLTCZUSD|45.71000|20.00000000|1575265285.2651|b|l|
XLTCZUSD|45.81000|0.62388600|1575265480.4902|b|l|
XLTCZUSD|45.86000|10.00000000|1575265662.7726|b|l|
XLTCZUSD|45.86000|27.00000000|1575265714.7734|b|m|
XLTCZUSD|45.88000|0.13077593|1575266198.9602|s|l|
XLTCZUSD|45.79000|0.13305739|1575266205.3035|s|l|
XLTCZUSD|45.89000|1.82456140|1575266312.5701|b|m|
XLTCZUSD|45.58000|32.90000000|1575266563.6367|s|l|
XLTCZUSD|45.58000|3.15961349|1575266590.1067|s|l|
XLTCZUSD|45.38000|30.70000000|1575266707.9832|s|l|
XLTCZUSD|45.37000|0.29494335|1575266707.9886|s|m|
XLTCZUSD|45.37000|0.00076486|1575266707.9902|s|m|
XLTCZUSD|45.37000|0.00000198|1575266707.9914|s|m|
XLTCZUSD|45.37000|9.69428981|1575266707.9956|s|m|
XLTCZUSD|45.36000|15.26601854|1575266707.9976|s|m|
XLTCZUSD|45.36000|0.03958872|1575266707.9993|s|m|
XLTCZUSD|45.36000|0.00010266|1575266708.0009|s|m|
XLTCZUSD|45.36000|0.00000027|1575266708.0023|s|m|
XLTCZUSD|45.46000|0.21500753|1575266708.006|b|m|
XLTCZUSD|45.46000|0.21450021|1575266708.0095|b|m|
XLTCZUSD|45.33000|0.43065000|1575266719.0578|s|l|
XLTCZUSD|45.34000|0.21500753|1575266719.0641|b|m|
XLTCZUSD|45.33000|0.00000060|1575266723.6488|s|l|
XLTCZUSD|45.29000|9.99999940|1575266723.6509|s|l|
XLTCZUSD|45.29000|10.00000000|1575266723.6552|s|l|
XLTCZUSD|45.34000|0.21621622|1575266723.6588|b|m|
XLTCZUSD|45.34000|0.21473051|1575266723.6627|b|m|
XLTCZUSD|45.29000|0.70001000|1575266723.7758|s|l|
XLTCZUSD|45.27000|0.80000000|1575266734.5142|b|l|
XLTCZUSD|45.28000|20.00000000|1575266798.7654|b|l|
XLTCZUSD|45.36000|2.20870000|1575266926.2271|b|l|
XLTCZUSD|45.40000|4.20000000|1575266956.3112|b|l|
XLTCZUSD|45.41000|4.20000000|1575266957.5475|b|l|
XLTCZUSD|45.62000|4.20000000|1575267291.7994|s|l|
XLTCZUSD|45.62000|2.29579636|1575267292.9685|s|l|
XLTCZUSD|45.46000|10.00000000|1575267565.3385|s|l|
XLTCZUSD|45.41000|1.76369760|1575267583.5928|s|l|
XLTCZUSD|45.47000|4.00000000|1575267633.8188|b|m|
XLTCZUSD|45.64000|2.24784618|1575268341.3622|s|l|
XLTCZUSD|45.68000|2.29638931|1575268361.5603|s|l|
XLTCZUSD|45.90000|1.62446300|1575270477.7591|b|m|
XLTCZUSD|45.85000|60.00000000|1575270672.7707|b|l|
XLTCZUSD|45.85000|4.06070982|1575270725.4836|s|l|
XLTCZUSD|45.85000|0.14050604|1575270729.0302|s|l|
XLTCZUSD|45.85000|8.00000000|1575270729.2147|s|l|
XLTCZUSD|45.85000|0.14050604|1575270734.2631|s|l|
XLTCZUSD|45.85000|13.91856852|1575270958.8909|s|l|
XLTCZUSD|45.81000|4.04000000|1575271002.7759|b|l|
XLTCZUSD|45.82000|15.28180008|1575271002.7934|b|l|
XLTCZUSD|45.81000|4.20000000|1575271103.3881|b|l|
XLTCZUSD|45.52000|0.20000000|1575271814.8796|b|l|
XLTCZUSD|45.52000|0.17740985|1575271817.1282|b|l|
XLTCZUSD|45.54000|0.02259015|1575271817.1401|b|l|
XLTCZUSD|45.56000|0.20000000|1575271819.3661|b|l|
XLTCZUSD|45.56000|0.20000000|1575271826.1202|b|l|
XLTCZUSD|45.56000|0.20000000|1575271828.7103|b|l|
XLTCZUSD|45.54000|0.20000000|1575271830.9576|b|l|
XLTCZUSD|45.44000|1.00000000|1575272172.7708|b|l|
XLTCZUSD|45.59000|1.51000000|1575272314.6653|b|m|
XLTCZUSD|45.74000|2.11224200|1575272863.055|b|m|
XLTCZUSD|45.73000|0.10000000|1575272892.7085|b|l|
XLTCZUSD|45.83000|1.00000000|1575273320.9877|s|l|
XLTCZUSD|45.96000|0.20565269|1575273576.1428|s|l|
XLTCZUSD|45.96000|4.05949396|1575273685.7297|s|l|
XLTCZUSD|45.96000|2.03331811|1575273721.4174|s|l|
XLTCZUSD|45.96000|3.24175414|1575273721.4222|s|l|
XLTCZUSD|45.64000|4.91108238|1575274970.8148|s|l|
XLTCZUSD|45.78000|20.31647200|1575275198.2871|b|m|
XLTCZUSD|45.65000|3.46120700|1575275657.1808|b|m|
XLTCZUSD|45.65000|0.17600000|1575276297.682|b|l|
XLTCZUSD|45.83000|7.10479574|1575276682.7722|b|l|
XLTCZUSD|45.87000|1.62228100|1575277469.3291|b|m|
XLTCZUSD|45.88000|1.05573200|1575277811.1558|b|m|
XLTCZUSD|45.88000|0.98999400|1575278284.0729|b|m|
XLTCZUSD|46.06000|4.20000000|1575279005.8385|b|l|
XLTCZUSD|46.06000|4.20000000|1575279007.6087|b|l|
XLTCZUSD|46.23000|4.20000000|1575279076.1533|b|l|
XLTCZUSD|46.23000|6.34000000|1575279076.882|b|l|
XLTCZUSD|46.33000|2.40420000|1575279086.899|b|l|
XLTCZUSD|46.32000|5.31995360|1575279087.568|b|l|
XLTCZUSD|46.33000|2.26584640|1575279087.5699|b|l|
XLTCZUSD|46.34000|31.10000000|1575279087.777|b|l|
XLTCZUSD|46.35000|70.43000000|1575279087.9046|b|l|
XLTCZUSD|46.39000|116.28371643|1575279088.0012|b|l|
XLTCZUSD|46.39000|59.13779910|1575279088.1544|b|l|
XLTCZUSD|46.39000|10.77470076|1575279088.4551|b|l|
XLTCZUSD|46.37000|0.13435349|1575279318.519|s|l|
XLTCZUSD|46.13000|8.00000000|1575279532.6429|s|m|
XLTCZUSD|46.12000|1.99481348|1575279532.6477|s|m|
XLTCZUSD|46.12000|0.00517307|1575279532.649|s|m|
XLTCZUSD|46.12000|0.00001342|1575279532.6502|s|m|
XLTCZUSD|46.12000|1.70000000|1575279549.8281|s|l|
XLTCZUSD|46.12000|1.14169400|1575279575.6786|b|m|
XLTCZUSD|46.12000|0.40006000|1575279688.6067|b|l|
XLTCZUSD|46.12000|0.00000014|1575279688.6858|b|l|
XLTCZUSD|46.17000|7.79060000|1575279719.5771|b|l|
XLTCZUSD|46.17000|0.00006084|1575279732.5713|b|l|
XLTCZUSD|46.16000|4.20000000|1575279969.0746|s|l|
XLTCZUSD|46.26000|0.99400000|1575281247.9117|s|l|
XLTCZUSD|46.32000|0.28729323|1575281327.2645|s|l|
XLTCZUSD|46.30000|2.15889464|1575281660.1882|b|l|
XLTCZUSD|46.29000|0.12923264|1575281663.4698|b|l|
XLTCZUSD|46.24000|12.15960000|1575281723.7577|b|l|
XLTCZUSD|46.25000|3.50000000|1575281723.9076|b|l|
XLTCZUSD|46.26000|30.90000000|1575281723.9113|b|l|
XLTCZUSD|46.26000|9.99000000|1575281723.9134|b|l|
XLTCZUSD|46.26000|12.15963943|1575281723.9147|b|l|
XLTCZUSD|46.27000|4.20000000|1575281724.3872|s|l|
XLTCZUSD|46.30000|21.80540000|1575281724.5302|b|l|
XLTCZUSD|46.44000|0.30000000|1575281746.0891|b|l|
XLTCZUSD|46.45000|3.90000000|1575281746.0921|b|l|
XLTCZUSD|46.45000|0.91392359|1575281746.59|b|l|
XLTCZUSD|46.45000|9.98999641|1575281746.5946|b|l|
XLTCZUSD|46.45000|0.00000359|1575281746.6916|b|l|
XLTCZUSD|46.50000|4.20000000|1575281749.8007|b|l|
XLTCZUSD|46.45000|8.02518529|1575281782.7938|b|l|
XLTCZUSD|46.40000|4.20000000|1575281836.7226|s|l|
XLTCZUSD|46.34000|9.97399630|1575281845.9934|s|l|
XLTCZUSD|46.30000|20.00000000|1575281881.0784|b|l|
XLTCZUSD|46.35000|4.20000000|1575281888.3621|b|l|
XLTCZUSD|46.34000|2.50098000|1575282164.4941|b|l|
XLTCZUSD|46.37000|1.00000000|1575282460.2021|b|l|
XLTCZUSD|46.28000|4.20000000|1575283059.1327|s|l|
XLTCZUSD|46.28000|20.00000000|1575283059.8364|s|l|
XLTCZUSD|46.28000|10.30000000|1575283060.1332|s|l|
XLTCZUSD|46.25000|4.20000000|1575283060.1567|s|l|
XLTCZUSD|46.25000|20.00000000|1575283060.8881|s|l|
XLTCZUSD|46.25000|8.00000000|1575283061.0552|s|l|
XLTCZUSD|46.25000|4.10420000|1575283061.1798|s|l|
XLTCZUSD|46.25000|242.94310000|1575283064.4093|s|l|
XLTCZUSD|46.25000|28.75270000|1575283064.4681|s|l|
XLTCZUSD|46.07000|5.22917777|1575283218.5136|s|l|
XLTCZUSD|46.07000|3.04427911|1575283237.714|b|l|
XLTCZUSD|46.04000|20.00000000|1575283488.0514|b|l|
XLTCZUSD|46.06000|4.20000000|1575283499.507|b|l|
XLTCZUSD|46.06000|4.20000000|1575283500.5337|b|l|
XLTCZUSD|45.98000|4.20000000|1575284402.6157|s|l|
XLTCZUSD|45.98000|0.03722224|1575284406.1826|s|l|
XLTCZUSD|45.76000|0.61389663|1575284727.4476|s|l|
XLTCZUSD|45.89000|5.00000000|1575285082.774|b|l|
XLTCZUSD|45.87000|13.43693833|1575285197.0166|s|l|
XLTCZUSD|45.87000|2.99171394|1575285273.9795|s|l|
XLTCZUSD|45.88000|0.39936103|1575285359.2728|b|l|
XLTCZUSD|45.88000|0.00063796|1575285359.2855|b|l|
XLTCZUSD|45.88000|0.00000101|1575285359.2872|b|l|
XLTCZUSD|45.93000|2.53886961|1575286665.9079|s|l|
XLTCZUSD|45.82000|0.88171104|1575287082.2875|s|m|
XLTCZUSD|45.74000|31.00000000|1575288283.4285|s|l|
XLTCZUSD|45.58000|15.00000000|1575288611.5165|s|l|
XLTCZUSD|45.58000|7.67287023|1575288611.5221|s|l|
XLTCZUSD|45.66000|4.20000000|1575288708.5412|b|l|
XLTCZUSD|45.66000|4.20000000|1575288709.5656|b|l|
XLTCZUSD|45.68000|4.20000000|1575288868.436|s|l|
XLTCZUSD|45.68000|4.20000000|1575288869.4603|s|l|
XLTCZUSD|45.68000|4.20000000|1575288870.9193|s|l|
XLTCZUSD|45.68000|4.20000000|1575289084.3537|b|l|
XLTCZUSD|45.68000|3.20682304|1575289085.3778|b|l|
XLTCZUSD|45.97000|4.03450000|1575290250.5208|b|l|
XLTCZUSD|46.02000|4.20000000|1575290460.6118|s|l|
XLTCZUSD|46.02000|3.60682304|1575290461.3736|s|l|
XLTCZUSD|46.09000|14.83372892|1575290766.495|s|l|
XLTCZUSD|46.09000|14.64810295|1575290768.7675|s|l|
XLTCZUSD|46.09000|5.81193926|1575290774.3936|s|l|
XLTCZUSD|46.00000|0.20000000|1575290807.9982|s|l|
XLTCZUSD|46.12000|1.51780000|1575291453.9338|b|m|
XLTCZUSD|46.08000|0.10000000|1575291579.3469|b|m|
XLTCZUSD|46.08000|0.46000000|1575291587.9534|b|m|
XLTCZUSD|46.08000|0.46000000|1575291593.0234|b|m|
XLTCZUSD|46.08000|0.46000000|1575291603.2986|b|m|
XLTCZUSD|46.08000|0.46000000|1575291613.1847|b|m|
XLTCZUSD|46.09000|0.46000000|1575291639.6524|b|m|
XLTCZUSD|46.06000|4.00000000|1575291642.6473|b|l|
XLTCZUSD|46.06000|4.92500000|1575291659.1221|b|l|
XLTCZUSD|46.06000|10.00500000|1575291675.137|b|l|
XLTCZUSD|46.00000|0.20000000|1575291757.7051|s|l|
XLTCZUSD|45.84000|20.00000000|1575291972.7733|b|l|
XLTCZUSD|45.86000|0.46000000|1575292140.8584|b|m|
XLTCZUSD|45.85000|0.46000000|1575292146.6648|b|m|
XLTCZUSD|45.86000|0.46000000|1575292157.0316|b|m|
XLTCZUSD|45.86000|0.46000000|1575292166.8672|b|m|
XLTCZUSD|45.87000|0.46000000|1575292634.7111|b|m|
XLTCZUSD|45.87000|0.46000000|1575292677.9594|b|m|
XLTCZUSD|45.87000|4.20000000|1575292678.2624|b|l|
XLTCZUSD|45.87000|0.46000000|1575292688.7334|b|m|
XLTCZUSD|45.87000|3.03220000|1575292690.5149|b|l|
XLTCZUSD|45.87000|0.00008800|1575292690.6867|b|l|
XLTCZUSD|45.93000|0.46000000|1575292694.4713|b|m|
XLTCZUSD|45.95000|0.34000000|1575292700.1884|b|m|
XLTCZUSD|45.96000|0.12000000|1575292700.1945|b|m|
XLTCZUSD|45.94000|0.46000000|1575292724.4261|b|m|
XLTCZUSD|45.92000|0.46000000|1575292729.5018|b|m|
XLTCZUSD|45.89000|0.46000000|1575292745.4498|b|m|
XLTCZUSD|45.90000|0.46000000|1575292750.9216|b|m|
XLTCZUSD|45.86000|0.46000000|1575292758.7335|b|m|
XLTCZUSD|45.86000|0.46000000|1575292764.2739|b|m|
XLTCZUSD|45.90000|0.46000000|1575292770.2683|b|m|
XLTCZUSD|45.82000|60.00000000|1575292795.2439|s|m|
XLTCZUSD|45.81000|35.40000000|1575292795.2486|s|m|
XLTCZUSD|45.81000|0.20000000|1575292795.2507|s|m|
XLTCZUSD|45.81000|174.44000000|1575292795.2525|s|m|
XLTCZUSD|45.80000|0.20000000|1575292795.2553|s|m|
XLTCZUSD|45.78000|21.77449344|1575292795.2566|s|m|
XLTCZUSD|45.77000|10.23000000|1575292795.2586|s|m|
XLTCZUSD|45.74000|26.12000000|1575292795.2599|s|m|
XLTCZUSD|45.74000|20.91000000|1575292795.2615|s|m|
XLTCZUSD|45.73000|25.58000000|1575292795.2629|s|m|
XLTCZUSD|45.72000|73.73230000|1575292795.2644|s|m|
XLTCZUSD|45.72000|19.89000000|1575292795.2657|s|m|
XLTCZUSD|45.71000|6.51018619|1575292795.2676|s|m|
XLTCZUSD|45.71000|0.01299438|1575292795.2695|s|m|
XLTCZUSD|45.71000|0.00002594|1575292795.2712|s|m|
XLTCZUSD|45.82000|0.50877193|1575293047.9694|b|m|
XLTCZUSD|45.98000|1.00000000|1575293505.0305|b|l|
XLTCZUSD|46.08000|4.89558700|1575293628.224|b|m|
XLTCZUSD|46.10000|5.00000000|1575293782.7939|b|l|
XLTCZUSD|46.09000|6.75646200|1575293905.0589|b|m|
XLTCZUSD|46.09000|0.51724138|1575293964.1756|b|m|
XLTCZUSD|46.04000|60.00000000|1575294059.4869|b|l|
